bs_id,bs_technology,bs_fc,bs_operator,bs_lat,bs_long,bs_power
bs_mno_1_gsm_4629,gsm,900,mno_1,53.91,-6.9003,40
bs_mno_1_gsm_4631,gsm,900,mno_1,53.981,-6.896,40
bs_mno_1_gsm_4632,gsm,900,mno_1,53.951,-6.8848,40
bs_mno_1_gsm_4625,gsm,900,mno_1,54.053,-6.9191,40
bs_mno_1_gsm_4637,gsm,900,mno_1,52.412,-6.8718,40
bs_mno_1_gsm_4636,gsm,900,mno_1,53.493,-6.8736,40
bs_mno_1_gsm_4611,gsm,900,mno_1,54.206,-6.9396,40
bs_mno_1_gsm_4633,gsm,900,mno_1,54.118,-6.8817,40
bs_mno_1_gsm_4592,gsm,900,mno_1,54.288,-7.0111,40
bs_mno_1_gsm_4607,gsm,900,mno_1,54.339,-6.9554,40
bs_mno_1_gsm_4616,gsm,900,mno_1,54.318,-6.9324,40
bs_mno_1_gsm_4630,gsm,900,mno_1,54.269,-6.8971,40
bs_mno_1_gsm_4603,gsm,900,mno_1,54.379,-6.9679,40
bs_mno_1_gsm_4640,gsm,900,mno_1,53.442,-6.853,40
bs_mno_1_gsm_4634,gsm,900,mno_1,53.288,-6.8807,40
bs_mno_1_gsm_4641,gsm,900,mno_1,52.582,-6.8477,40
bs_mno_1_gsm_4635,gsm,900,mno_1,53.728,-6.8804,40
bs_mno_1_gsm_4638,gsm,900,mno_1,53.059,-6.8707,40
bs_mno_1_gsm_4643,gsm,900,mno_1,52.833,-6.8423,40
bs_mno_1_gsm_4642,gsm,900,mno_1,52.903,-6.8427,40
bs_mno_1_gsm_4647,gsm,900,mno_1,53.014,-6.8344,40
bs_mno_1_gsm_4644,gsm,900,mno_1,53.168,-6.8403,40
bs_mno_1_gsm_4646,gsm,900,mno_1,53.138,-6.8372,40
bs_mno_1_gsm_4639,gsm,900,mno_1,52.271,-6.8658,40
bs_mno_1_gsm_4657,gsm,900,mno_1,53.753,-6.7929,40
bs_mno_1_gsm_4663,gsm,900,mno_1,52.618,-6.7791,40
bs_mno_1_gsm_4655,gsm,900,mno_1,53.178,-6.7957,40
bs_mno_1_gsm_4664,gsm,900,mno_1,53.104,-6.7698,40
bs_mno_1_gsm_4662,gsm,900,mno_1,52.368,-6.7793,40
bs_mno_1_gsm_4648,gsm,900,mno_1,53.415,-6.833,40
bs_mno_1_gsm_4649,gsm,900,mno_1,53.608,-6.8174,40
bs_mno_1_gsm_4651,gsm,900,mno_1,53.651,-6.8053,40
bs_mno_1_gsm_4654,gsm,900,mno_1,53.55,-6.7962,40
bs_mno_1_gsm_4656,gsm,900,mno_1,53.546,-6.7947,40
bs_mno_1_gsm_4659,gsm,900,mno_1,53.556,-6.7904,40
bs_mno_1_gsm_4658,gsm,900,mno_1,52.283,-6.7911,40
bs_mno_1_gsm_4645,gsm,900,mno_1,54.205,-6.8395,40
bs_mno_1_gsm_4660,gsm,900,mno_1,54.057,-6.7888,40
bs_mno_1_gsm_4667,gsm,900,mno_1,53.263,-6.7563,40
bs_mno_1_gsm_4666,gsm,900,mno_1,53.309,-6.7585,40
bs_mno_1_gsm_4675,gsm,900,mno_1,53.445,-6.7336,40
bs_mno_1_gsm_4677,gsm,900,mno_1,53.482,-6.7326,40
bs_mno_1_gsm_4669,gsm,900,mno_1,53.581,-6.7517,40
bs_mno_1_gsm_4665,gsm,900,mno_1,53.814,-6.7674,40
bs_mno_1_gsm_4668,gsm,900,mno_1,53.869,-6.7532,40
bs_mno_1_gsm_4661,gsm,900,mno_1,53.689,-6.7802,40
bs_mno_1_gsm_4670,gsm,900,mno_1,53.163,-6.7483,40
bs_mno_1_gsm_4671,gsm,900,mno_1,53.131,-6.7466,40
bs_mno_1_gsm_4678,gsm,900,mno_1,53.797,-6.7289,40
bs_mno_1_gsm_4674,gsm,900,mno_1,54.118,-6.7341,40
bs_mno_1_gsm_4684,gsm,900,mno_1,52.45,-6.7154,40
bs_mno_1_gsm_4681,gsm,900,mno_1,53.147,-6.7182,40
bs_mno_1_gsm_4685,gsm,900,mno_1,53.215,-6.7043,40
bs_mno_1_gsm_4679,gsm,900,mno_1,52.95,-6.7226,40
bs_mno_1_gsm_4690,gsm,900,mno_1,53.188,-6.6893,40
bs_mno_1_gsm_4672,gsm,900,mno_1,52.749,-6.7406,40
bs_mno_1_gsm_4676,gsm,900,mno_1,52.803,-6.7327,40
bs_mno_1_gsm_4683,gsm,900,mno_1,52.804,-6.7163,40
bs_mno_1_gsm_4693,gsm,900,mno_1,52.697,-6.6828,40
bs_mno_1_gsm_4686,gsm,900,mno_1,53.302,-6.7031,40
bs_mno_1_gsm_4692,gsm,900,mno_1,52.994,-6.6843,40
bs_mno_1_gsm_4700,gsm,900,mno_1,53.237,-6.6703,40
bs_mno_1_gsm_4703,gsm,900,mno_1,53.21,-6.6647,40
bs_mno_1_gsm_4688,gsm,900,mno_1,54.074,-6.6917,40
bs_mno_1_gsm_4689,gsm,900,mno_1,54.057,-6.6904,40
bs_mno_1_gsm_4704,gsm,900,mno_1,54.167,-6.6639,40
bs_mno_1_gsm_4701,gsm,900,mno_1,53.333,-6.6698,40
bs_mno_1_gsm_4706,gsm,900,mno_1,53.398,-6.663,40
bs_mno_1_gsm_4707,gsm,900,mno_1,52.656,-6.6616,40
bs_mno_1_gsm_4697,gsm,900,mno_1,53.683,-6.6741,40
bs_mno_1_gsm_4696,gsm,900,mno_1,53.851,-6.6744,40
bs_mno_1_gsm_4699,gsm,900,mno_1,53.628,-6.6716,40
bs_mno_1_gsm_4710,gsm,900,mno_1,52.885,-6.6586,40
bs_mno_1_gsm_4709,gsm,900,mno_1,52.416,-6.6586,40
bs_mno_1_gsm_4711,gsm,900,mno_1,53.516,-6.6377,40
bs_mno_1_gsm_4715,gsm,900,mno_1,53.481,-6.6275,40
bs_mno_1_gsm_4702,gsm,900,mno_1,53.26,-6.6668,40
bs_mno_1_gsm_4705,gsm,900,mno_1,53.218,-6.6631,40
bs_mno_1_gsm_4713,gsm,900,mno_1,53.192,-6.6367,40
bs_mno_1_gsm_4714,gsm,900,mno_1,53.228,-6.6332,40
bs_mno_1_gsm_4717,gsm,900,mno_1,53.308,-6.6228,40
bs_mno_1_gsm_4719,gsm,900,mno_1,53.248,-6.6052,40
bs_mno_1_gsm_4698,gsm,900,mno_1,53.969,-6.6739,40
bs_mno_1_gsm_4718,gsm,900,mno_1,53.611,-6.6147,40
bs_mno_1_gsm_4725,gsm,900,mno_1,52.178,-6.5823,40
bs_mno_1_gsm_4733,gsm,900,mno_1,52.315,-6.562,40
bs_mno_1_gsm_4726,gsm,900,mno_1,52.501,-6.5794,40
bs_mno_1_gsm_4722,gsm,900,mno_1,53.12,-6.5899,40
bs_mno_1_gsm_4727,gsm,900,mno_1,53.115,-6.5699,40
bs_mno_1_gsm_4712,gsm,900,mno_1,53.922,-6.6374,40
bs_mno_1_gsm_4730,gsm,900,mno_1,53.953,-6.5682,40
bs_mno_1_gsm_4745,gsm,900,mno_1,53.246,-6.5383,40
bs_mno_1_gsm_4747,gsm,900,mno_1,53.17,-6.5328,40
bs_mno_1_gsm_4738,gsm,900,mno_1,53.671,-6.5467,40
bs_mno_1_gsm_4739,gsm,900,mno_1,53.71,-6.5465,40
bs_mno_1_gsm_4740,gsm,900,mno_1,53.71,-6.5459,40
bs_mno_1_gsm_4734,gsm,900,mno_1,53.877,-6.5528,40
bs_mno_1_gsm_4742,gsm,900,mno_1,52.763,-6.5432,40
bs_mno_1_gsm_4746,gsm,900,mno_1,53.857,-6.5357,40
bs_mno_1_gsm_4731,gsm,900,mno_1,53.393,-6.5649,40
bs_mno_1_gsm_4751,gsm,900,mno_1,53.266,-6.5238,40
bs_mno_1_gsm_4748,gsm,900,mno_1,53.399,-6.5276,40
bs_mno_1_gsm_4736,gsm,900,mno_1,53.566,-6.549,40
bs_mno_1_gsm_4749,gsm,900,mno_1,53.622,-6.527,40
bs_mno_1_gsm_4754,gsm,900,mno_1,53.789,-6.5094,40
bs_mno_1_gsm_4737,gsm,900,mno_1,53.507,-6.5482,40
bs_mno_1_gsm_4735,gsm,900,mno_1,52.502,-6.5508,40
bs_mno_1_gsm_4743,gsm,900,mno_1,52.424,-6.5417,40
bs_mno_1_gsm_4755,gsm,900,mno_1,52.354,-6.506,40
bs_mno_1_gsm_4770,gsm,900,mno_1,53.421,-6.4762,40
bs_mno_1_gsm_4757,gsm,900,mno_1,52.59,-6.4961,40
bs_mno_1_gsm_4762,gsm,900,mno_1,52.656,-6.4882,40
bs_mno_1_gsm_4761,gsm,900,mno_1,52.711,-6.4904,40
bs_mno_1_gsm_4773,gsm,900,mno_1,52.544,-6.4684,40
bs_mno_1_gsm_4767,gsm,900,mno_1,52.83,-6.4794,40
bs_mno_1_gsm_4774,gsm,900,mno_1,52.797,-6.4681,40
bs_mno_1_gsm_4769,gsm,900,mno_1,53.246,-6.4767,40
bs_mno_1_gsm_4775,gsm,900,mno_1,53.483,-6.4671,40
bs_mno_1_gsm_4758,gsm,900,mno_1,53.647,-6.4932,40
bs_mno_1_gsm_4799,gsm,900,mno_1,53.66,-6.4262,40
bs_mno_1_gsm_4796,gsm,900,mno_1,53.59,-6.4289,40
bs_mno_1_gsm_4753,gsm,900,mno_1,53.916,-6.5113,40
bs_mno_1_gsm_4801,gsm,900,mno_1,53.687,-6.4243,40
bs_mno_1_gsm_4759,gsm,900,mno_1,52.291,-6.4918,40
bs_mno_1_gsm_4765,gsm,900,mno_1,52.35,-6.4827,40
bs_mno_1_gsm_4780,gsm,900,mno_1,52.307,-6.4588,40
bs_mno_1_gsm_4795,gsm,900,mno_1,52.257,-6.4313,40
bs_mno_1_gsm_4819,gsm,900,mno_1,53.753,-6.4011,40
bs_mno_1_gsm_4821,gsm,900,mno_1,53.797,-6.3987,40
bs_mno_1_gsm_4827,gsm,900,mno_1,53.878,-6.3924,40
bs_mno_1_gsm_4839,gsm,900,mno_1,53.566,-6.383,40
bs_mno_1_gsm_4816,gsm,900,mno_1,53.027,-6.4035,40
bs_mno_1_gsm_4850,gsm,900,mno_1,52.711,-6.3758,40
bs_mno_1_gsm_4844,gsm,900,mno_1,54.042,-6.3791,40
bs_mno_1_gsm_4815,gsm,900,mno_1,52.485,-6.4045,40
bs_mno_1_gsm_4880,gsm,900,mno_1,52.443,-6.3513,40
bs_mno_1_gsm_4835,gsm,900,mno_1,52.275,-6.3865,40
bs_mno_1_gsm_4900,gsm,900,mno_1,53.178,-6.3312,40
bs_mno_1_gsm_4865,gsm,900,mno_1,53.965,-6.3629,40
bs_mno_1_gsm_4871,gsm,900,mno_1,54.089,-6.3605,40
bs_mno_1_gsm_4906,gsm,900,mno_1,54.08,-6.3199,40
bs_mno_1_gsm_4889,gsm,900,mno_1,52.883,-6.343,40
bs_mno_1_gsm_4896,gsm,900,mno_1,52.658,-6.3342,40
bs_mno_1_gsm_4908,gsm,900,mno_1,53.726,-6.3178,40
bs_mno_1_gsm_4888,gsm,900,mno_1,53.645,-6.3443,40
bs_mno_1_gsm_4912,gsm,900,mno_1,53.598,-6.3164,40
bs_mno_1_gsm_4885,gsm,900,mno_1,53.442,-6.347,40
bs_mno_1_gsm_4933,gsm,900,mno_1,53.473,-6.2965,40
bs_mno_1_gsm_4934,gsm,900,mno_1,52.675,-6.2964,40
bs_mno_1_gsm_4901,gsm,900,mno_1,52.245,-6.3297,40
bs_mno_1_gsm_4920,gsm,900,mno_1,52.864,-6.3051,40
bs_mno_1_gsm_4952,gsm,900,mno_1,52.888,-6.2868,40
bs_mno_1_gsm_4936,gsm,900,mno_1,53.647,-6.2955,40
bs_mno_1_gsm_4943,gsm,900,mno_1,53.816,-6.2894,40
bs_mno_1_gsm_5036,gsm,900,mno_1,53.559,-6.2591,40
bs_mno_1_gsm_4997,gsm,900,mno_1,53.004,-6.2666,40
bs_mno_1_gsm_4968,gsm,900,mno_1,52.515,-6.2771,40
bs_mno_1_gsm_4971,gsm,900,mno_1,52.679,-6.2759,40
bs_mno_1_gsm_5140,gsm,900,mno_1,52.567,-6.2237,40
bs_mno_1_gsm_4946,gsm,900,mno_1,54.106,-6.2883,40
bs_mno_1_gsm_5053,gsm,900,mno_1,54.086,-6.2549,40
bs_mno_1_gsm_4983,gsm,900,mno_1,53.775,-6.2707,40
bs_mno_1_gsm_5098,gsm,900,mno_1,53.79,-6.2413,40
bs_mno_1_gsm_4939,gsm,900,mno_1,52.776,-6.2923,40
bs_mno_1_gsm_5066,gsm,900,mno_1,52.7,-6.2519,40
bs_mno_1_gsm_5127,gsm,900,mno_1,52.644,-6.2295,40
bs_mno_1_gsm_5151,gsm,900,mno_1,53.612,-6.219,40
bs_mno_1_gsm_5137,gsm,900,mno_1,52.873,-6.2255,40
bs_mno_1_gsm_5187,gsm,900,mno_1,53.166,-6.1876,40
bs_mno_1_gsm_5193,gsm,900,mno_1,53.185,-6.1799,40
bs_mno_1_gsm_5203,gsm,900,mno_1,53.191,-6.1687,40
bs_mno_1_gsm_5189,gsm,900,mno_1,54.041,-6.1854,40
bs_mno_1_gsm_5168,gsm,900,mno_1,52.964,-6.2074,40
bs_mno_1_gsm_5214,gsm,900,mno_1,52.796,-6.1539,40
bs_mno_1_gsm_5229,gsm,900,mno_1,52.815,-6.1454,40
bs_mno_1_gsm_5231,gsm,900,mno_1,52.853,-6.1442,40
bs_mno_1_gsm_5235,gsm,900,mno_1,52.92,-6.1366,40
bs_mno_1_gsm_5244,gsm,900,mno_1,52.842,-6.1223,40
bs_mno_1_gsm_5208,gsm,900,mno_1,53.08,-6.1571,40
bs_mno_1_gsm_5213,gsm,900,mno_1,53.198,-6.154,40
bs_mno_1_gsm_5246,gsm,900,mno_1,53.134,-6.1214,40
bs_mno_1_gsm_5258,gsm,900,mno_1,53.547,-6.1008,40
bs_mno_1_gsm_5259,gsm,900,mno_1,53.086,-6.097,40
bs_mno_1_gsm_5260,gsm,900,mno_1,52.99,-6.095,40
bs_mno_1_gsm_5262,gsm,900,mno_1,53.172,-6.0902,40
bs_mno_1_gsm_5264,gsm,900,mno_1,53.036,-6.0855,40
bs_mno_1_gsm_5266,gsm,900,mno_1,53.102,-6.069,40
bs_mno_1_gsm_5271,gsm,900,mno_1,53.065,-6.0617,40
bs_mno_1_gsm_5272,gsm,900,mno_1,52.988,-6.051,40
bs_mno_1_gsm_5273,gsm,900,mno_1,52.904,-6.0473,40
bs_mno_1_gsm_5239,gsm,900,mno_1,54.027,-6.1304,40
bs_mno_2_gsm_1333,gsm,1800,mno_2,52.268,-9.7145,37
bs_mno_2_gsm_1352,gsm,1800,mno_2,52.06,-9.5097,37
bs_mno_2_gsm_1392,gsm,1800,mno_2,54.114,-9.1593,37
bs_mno_2_gsm_1405,gsm,1800,mno_2,53.269,-9.1081,37
bs_mno_2_gsm_1408,gsm,1800,mno_2,53.259,-9.1012,37
bs_mno_2_gsm_1412,gsm,1800,mno_2,53.267,-9.0812,37
bs_mno_2_gsm_1414,gsm,1800,mno_2,53.259,-9.0781,37
bs_mno_2_gsm_1416,gsm,1800,mno_2,53.264,-9.0724,37
bs_mno_2_gsm_1420,gsm,1800,mno_2,53.276,-9.0626,37
bs_mno_2_gsm_1413,gsm,1800,mno_2,53.274,-9.0783,33
bs_mno_2_gsm_1423,gsm,1800,mno_2,53.284,-9.0566,37
bs_mno_2_gsm_1430,gsm,1800,mno_2,53.28,-9.0502,37
bs_mno_2_gsm_1415,gsm,1800,mno_2,53.289,-9.0741,33
bs_mno_2_gsm_1419,gsm,1800,mno_2,53.272,-9.0632,33
bs_mno_2_gsm_1433,gsm,1800,mno_2,53.288,-9.0467,37
bs_mno_2_gsm_1422,gsm,1800,mno_2,53.27,-9.0594,33
bs_mno_2_gsm_1435,gsm,1800,mno_2,53.284,-9.0358,37
bs_mno_2_gsm_1425,gsm,1800,mno_2,53.271,-9.0538,33
bs_mno_2_gsm_1426,gsm,1800,mno_2,53.272,-9.0532,33
bs_mno_2_gsm_1427,gsm,1800,mno_2,53.273,-9.0517,33
bs_mno_2_gsm_1428,gsm,1800,mno_2,53.276,-9.0516,33
bs_mno_2_gsm_1429,gsm,1800,mno_2,53.274,-9.0504,33
bs_mno_2_gsm_1431,gsm,1800,mno_2,53.276,-9.0493,33
bs_mno_2_gsm_1432,gsm,1800,mno_2,53.273,-9.0488,33
bs_mno_2_gsm_1434,gsm,1800,mno_2,53.272,-9.0444,33
bs_mno_2_gsm_1438,gsm,1800,mno_2,53.288,-9.0215,37
bs_mno_2_gsm_1440,gsm,1800,mno_2,53.278,-9.0139,37
bs_mno_2_gsm_1441,gsm,1800,mno_2,53.29,-9.0137,37
bs_mno_2_gsm_1444,gsm,1800,mno_2,53.294,-8.9935,37
bs_mno_2_gsm_1445,gsm,1800,mno_2,53.293,-8.9911,37
bs_mno_2_gsm_1446,gsm,1800,mno_2,53.304,-8.9891,37
bs_mno_2_gsm_1447,gsm,1800,mno_2,52.841,-8.9846,37
bs_mno_2_gsm_1448,gsm,1800,mno_2,52.852,-8.9834,37
bs_mno_2_gsm_1449,gsm,1800,mno_2,52.847,-8.9811,37
bs_mno_2_gsm_1506,gsm,1800,mno_2,51.746,-8.7397,37
bs_mno_2_gsm_1507,gsm,1800,mno_2,51.756,-8.7363,37
bs_mno_2_gsm_1558,gsm,1800,mno_2,51.888,-8.5826,37
bs_mno_2_gsm_1520,gsm,1800,mno_2,52.675,-8.6822,37
bs_mno_2_gsm_1524,gsm,1800,mno_2,52.65,-8.6667,37
bs_mno_2_gsm_1526,gsm,1800,mno_2,52.629,-8.6608,37
bs_mno_2_gsm_1527,gsm,1800,mno_2,52.684,-8.6577,37
bs_mno_2_gsm_1529,gsm,1800,mno_2,52.616,-8.6539,37
bs_mno_2_gsm_1530,gsm,1800,mno_2,52.669,-8.6533,33
bs_mno_2_gsm_1536,gsm,1800,mno_2,52.674,-8.6417,33
bs_mno_2_gsm_1537,gsm,1800,mno_2,52.634,-8.6402,37
bs_mno_2_gsm_1538,gsm,1800,mno_2,52.65,-8.6362,37
bs_mno_2_gsm_1539,gsm,1800,mno_2,52.658,-8.6336,33
bs_mno_2_gsm_1541,gsm,1800,mno_2,52.666,-8.6313,33
bs_mno_2_gsm_1542,gsm,1800,mno_2,52.662,-8.6288,33
bs_mno_2_gsm_1543,gsm,1800,mno_2,52.655,-8.6283,33
bs_mno_2_gsm_1544,gsm,1800,mno_2,52.665,-8.6246,33
bs_mno_2_gsm_1545,gsm,1800,mno_2,52.662,-8.6239,33
bs_mno_2_gsm_1548,gsm,1800,mno_2,52.663,-8.6225,33
bs_mno_2_gsm_1549,gsm,1800,mno_2,52.668,-8.6219,33
bs_mno_2_gsm_1550,gsm,1800,mno_2,52.657,-8.618,33
bs_mno_2_gsm_1551,gsm,1800,mno_2,52.669,-8.6159,33
bs_mno_2_gsm_1552,gsm,1800,mno_2,52.682,-8.6125,37
bs_mno_2_gsm_1554,gsm,1800,mno_2,52.648,-8.6063,37
bs_mno_2_gsm_1556,gsm,1800,mno_2,52.663,-8.5963,37
bs_mno_2_gsm_1564,gsm,1800,mno_2,52.665,-8.564,37
bs_mno_2_gsm_1566,gsm,1800,mno_2,52.676,-8.5558,37
bs_mno_2_gsm_1575,gsm,1800,mno_2,52.662,-8.532,37
bs_mno_2_gsm_1569,gsm,1800,mno_2,51.875,-8.5505,37
bs_mno_2_gsm_1580,gsm,1800,mno_2,51.878,-8.5072,37
bs_mno_2_gsm_1582,gsm,1800,mno_2,51.888,-8.5028,37
bs_mno_2_gsm_1585,gsm,1800,mno_2,51.904,-8.4955,37
bs_mno_2_gsm_1589,gsm,1800,mno_2,51.912,-8.49,33
bs_mno_2_gsm_1591,gsm,1800,mno_2,51.884,-8.4881,37
bs_mno_2_gsm_1592,gsm,1800,mno_2,51.891,-8.4881,33
bs_mno_2_gsm_1596,gsm,1800,mno_2,51.849,-8.4838,37
bs_mno_2_gsm_1597,gsm,1800,mno_2,51.898,-8.4818,37
bs_mno_2_gsm_1598,gsm,1800,mno_2,51.898,-8.4766,33
bs_mno_2_gsm_1600,gsm,1800,mno_2,51.903,-8.4752,33
bs_mno_2_gsm_1601,gsm,1800,mno_2,51.895,-8.4743,33
bs_mno_2_gsm_1603,gsm,1800,mno_2,51.921,-8.4735,37
bs_mno_2_gsm_1604,gsm,1800,mno_2,51.909,-8.4734,33
bs_mno_2_gsm_1605,gsm,1800,mno_2,51.899,-8.4733,33
bs_mno_2_gsm_1606,gsm,1800,mno_2,51.9,-8.4729,33
bs_mno_2_gsm_1607,gsm,1800,mno_2,51.881,-8.4717,37
bs_mno_2_gsm_1610,gsm,1800,mno_2,51.898,-8.4689,33
bs_mno_2_gsm_1611,gsm,1800,mno_2,51.897,-8.4684,33
bs_mno_2_gsm_1612,gsm,1800,mno_2,51.896,-8.4637,33
bs_mno_2_gsm_1613,gsm,1800,mno_2,51.891,-8.4623,33
bs_mno_2_gsm_1614,gsm,1800,mno_2,51.898,-8.4591,33
bs_mno_2_gsm_1615,gsm,1800,mno_2,51.917,-8.458,37
bs_mno_2_gsm_1616,gsm,1800,mno_2,51.849,-8.4572,37
bs_mno_2_gsm_1618,gsm,1800,mno_2,51.909,-8.4548,33
bs_mno_2_gsm_1619,gsm,1800,mno_2,51.858,-8.4529,37
bs_mno_2_gsm_1621,gsm,1800,mno_2,51.884,-8.4463,37
bs_mno_2_gsm_1622,gsm,1800,mno_2,51.898,-8.4437,37
bs_mno_2_gsm_1624,gsm,1800,mno_2,51.869,-8.4407,37
bs_mno_2_gsm_1626,gsm,1800,mno_2,51.891,-8.4352,37
bs_mno_2_gsm_1627,gsm,1800,mno_2,51.877,-8.4324,37
bs_mno_2_gsm_1633,gsm,1800,mno_2,51.904,-8.4229,37
bs_mno_2_gsm_1634,gsm,1800,mno_2,51.922,-8.4223,37
bs_mno_2_gsm_1635,gsm,1800,mno_2,51.887,-8.4118,37
bs_mno_2_gsm_1642,gsm,1800,mno_2,51.817,-8.3919,37
bs_mno_2_gsm_1646,gsm,1800,mno_2,51.907,-8.3793,37
bs_mno_2_gsm_1655,gsm,1800,mno_2,51.832,-8.3178,37
bs_mno_2_gsm_1584,gsm,1800,mno_2,54.274,-8.4965,37
bs_mno_2_gsm_1595,gsm,1800,mno_2,54.273,-8.4856,37
bs_mno_2_gsm_1608,gsm,1800,mno_2,54.272,-8.47,37
bs_mno_2_gsm_1663,gsm,1800,mno_2,51.854,-8.2957,37
bs_mno_2_gsm_1687,gsm,1800,mno_2,51.912,-8.1737,37
bs_mno_2_gsm_1700,gsm,1800,mno_2,54.654,-8.1115,37
bs_mno_2_gsm_1721,gsm,1800,mno_2,53.423,-7.9439,37
bs_mno_2_gsm_1723,gsm,1800,mno_2,53.427,-7.9377,37
bs_mno_2_gsm_1724,gsm,1800,mno_2,53.424,-7.9369,37
bs_mno_2_gsm_1732,gsm,1800,mno_2,53.422,-7.9115,37
bs_mno_2_gsm_1735,gsm,1800,mno_2,53.428,-7.8947,37
bs_mno_2_gsm_1743,gsm,1800,mno_2,53.395,-7.8687,37
bs_mno_2_gsm_1738,gsm,1800,mno_2,52.519,-7.8859,37
bs_mno_2_gsm_1752,gsm,1800,mno_2,52.68,-7.8173,37
bs_mno_2_gsm_1754,gsm,1800,mno_2,52.678,-7.8079,37
bs_mno_2_gsm_1755,gsm,1800,mno_2,53.728,-7.8055,37
bs_mno_2_gsm_1756,gsm,1800,mno_2,53.729,-7.8002,37
bs_mno_2_gsm_1761,gsm,1800,mno_2,53.733,-7.7765,37
bs_mno_2_gsm_1765,gsm,1800,mno_2,54.977,-7.7379,37
bs_mno_2_gsm_1766,gsm,1800,mno_2,54.951,-7.7355,37
bs_mno_2_gsm_1770,gsm,1800,mno_2,52.355,-7.7012,37
bs_mno_2_gsm_1801,gsm,1800,mno_2,53.271,-7.4898,37
bs_mno_2_gsm_1802,gsm,1800,mno_2,53.276,-7.4878,37
bs_mno_2_gsm_1822,gsm,1800,mno_2,53.999,-7.3606,37
bs_mno_2_gsm_1824,gsm,1800,mno_2,53.987,-7.3566,37
bs_mno_2_gsm_1828,gsm,1800,mno_2,53.528,-7.3375,37
bs_mno_2_gsm_1848,gsm,1800,mno_2,52.625,-7.2538,37
bs_mno_2_gsm_1849,gsm,1800,mno_2,52.651,-7.2519,37
bs_mno_2_gsm_1850,gsm,1800,mno_2,52.665,-7.2504,37
bs_mno_2_gsm_1851,gsm,1800,mno_2,52.655,-7.2435,37
bs_mno_2_gsm_1854,gsm,1800,mno_2,52.655,-7.2404,37
bs_mno_2_gsm_1857,gsm,1800,mno_2,52.654,-7.232,37
bs_mno_2_gsm_1874,gsm,1800,mno_2,52.165,-7.1581,37
bs_mno_2_gsm_1878,gsm,1800,mno_2,52.26,-7.1527,37
bs_mno_2_gsm_1879,gsm,1800,mno_2,52.247,-7.1503,37
bs_mno_2_gsm_1886,gsm,1800,mno_2,52.264,-7.1249,37
bs_mno_2_gsm_1887,gsm,1800,mno_2,52.246,-7.1203,37
bs_mno_2_gsm_1890,gsm,1800,mno_2,52.261,-7.1144,37
bs_mno_2_gsm_1892,gsm,1800,mno_2,52.261,-7.1084,37
bs_mno_2_gsm_1891,gsm,1800,mno_2,52.254,-7.1101,33
bs_mno_2_gsm_1896,gsm,1800,mno_2,52.247,-7.0839,37
bs_mno_2_gsm_1907,gsm,1800,mno_2,54.237,-7.0441,37
bs_mno_2_gsm_1931,gsm,1800,mno_2,54.251,-6.9665,37
bs_mno_2_gsm_1932,gsm,1800,mno_2,54.243,-6.9653,37
bs_mno_2_gsm_1937,gsm,1800,mno_2,52.843,-6.9376,37
bs_mno_2_gsm_1943,gsm,1800,mno_2,52.837,-6.928,37
bs_mno_2_gsm_1945,gsm,1800,mno_2,52.841,-6.9182,37
bs_mno_2_gsm_1961,gsm,1800,mno_2,52.903,-6.8427,37
bs_mno_2_gsm_1967,gsm,1800,mno_2,53.177,-6.812,37
bs_mno_2_gsm_1985,gsm,1800,mno_2,53.196,-6.7415,37
bs_mno_2_gsm_1994,gsm,1800,mno_2,53.978,-6.7209,37
bs_mno_2_gsm_2001,gsm,1800,mno_2,53.643,-6.6881,37
bs_mno_2_gsm_2003,gsm,1800,mno_2,53.654,-6.6849,37
bs_mno_2_gsm_2006,gsm,1800,mno_2,53.648,-6.6772,37
bs_mno_2_gsm_2018,gsm,1800,mno_2,53.644,-6.6584,37
bs_mno_2_gsm_2029,gsm,1800,mno_2,53.371,-6.6191,37
bs_mno_2_gsm_2036,gsm,1800,mno_2,53.349,-6.6018,37
bs_mno_2_gsm_2038,gsm,1800,mno_2,53.38,-6.5863,37
bs_mno_2_gsm_2042,gsm,1800,mno_2,53.365,-6.5724,37
bs_mno_2_gsm_2044,gsm,1800,mno_2,53.335,-6.5638,37
bs_mno_2_gsm_2052,gsm,1800,mno_2,53.345,-6.5434,37
bs_mno_2_gsm_2063,gsm,1800,mno_2,53.322,-6.5241,37
bs_mno_2_gsm_2069,gsm,1800,mno_2,53.34,-6.5093,37
bs_mno_2_gsm_2071,gsm,1800,mno_2,53.381,-6.5015,37
bs_mno_2_gsm_2077,gsm,1800,mno_2,53.281,-6.4873,37
bs_mno_2_gsm_2078,gsm,1800,mno_2,53.364,-6.4856,37
bs_mno_2_gsm_2083,gsm,1800,mno_2,53.299,-6.4741,37
bs_mno_2_gsm_2084,gsm,1800,mno_2,53.281,-6.4704,37
bs_mno_2_gsm_2085,gsm,1800,mno_2,53.32,-6.4693,37
bs_mno_2_gsm_2091,gsm,1800,mno_2,53.355,-6.4626,37
bs_mno_2_gsm_2094,gsm,1800,mno_2,53.335,-6.4555,37
bs_mno_2_gsm_2096,gsm,1800,mno_2,53.348,-6.4514,37
bs_mno_2_gsm_2097,gsm,1800,mno_2,53.356,-6.4498,37
